Country Name	1960	1961	1962	1963	1964	1965	1966	1967	1968	1969	1970	1971	1972	1973	1974	1975	1976	1977	1978	1979	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018
Saudi Arabia	891000000	956000000	1047000000	1120000000	1187000000	1396000000	1651000000	1784000000	1944000000	2053000000	2371000000	3850000000	5491000000	8988000000	35555000000	29673000000	38286000000	43466000000	40735000000	63427000000	1.09083E+11	1.19876E+11	79077000000	45861000000	37545000000	27481000000	20185000000	23199000000	24377000000	28382000000	44417000000	47797000000	50280000000	42395000000	42614000000	50040000000	60729000000	60732000000	38822000000	50761000000	77583000000	68064000000	72453000000	93245000000	1.25997E+11	1.80711E+11	2.11305E+11	2.33329E+11	3.13462E+11	1.92314E+11	2.51143E+11	3.64699E+11	3.88401E+11	3.75872E+11	3.42433E+11	2.0355E+11	1.83579E+11	2.21835E+11	2.991E+11
Sudan	182000000	170000000	213000000	226000000	197000000	195000000	203000000	213000000	233000000	248000000	298000000	328000000	357000000	434000000	350000000	438000000	554000000	661000000	518000000	535000000	543000000	657000000	498000000	624000000	629000000	374000000	333000000	504000000	509000000	672000000	374000000	305000000	319000000	417000000	503000000	556000000	620000000	594000000	596000000	780000000	1807000000	1699000000	1949000000	2542000000	3778000000	4824000000	5657000000	8879000000	11671000000	8257000000	11404000000	10193000000	4066000000	4790000000	4350000000	3169000000	3094000000	4100000000	3485000000
Senegal	113000000	124000000	124000000	122000000	133000000	130000000	150000000	139000000	153000000	125000000	152000000	125000000	216000000	195000000	391000000	461000000	485000000	624000000	449000000	535000000	477000000	500000000	548000000	618000000	634000000	562000000	625000000	606000000	591000000	693000000	761000000	701000000	673000000	707000000	791000000	993000000	988000000	905000000	968000000	1027000000	920000000	1003000000	1067000000	1257000000	1509000000	1578000000	1594000000	1674000000	2170000000	2017000000	2161000000	2542000000	2532000000	2661000000	2750000000	2612000000	2640000000	2989000000	3517000000
Singapore	1136000000	1081000000	1116000000	1135000000	906000000	981000000	1102000000	1140000000	1271000000	1549000000	1554000000	1761000000	2189000000	3653000000	5810000000	5376000000	6585000000	8241000000	10134000000	14233000000	19376000000	20967000000	20787000000	21833000000	24070000000	22812000000	22495000000	28687000000	39306000000	44665000000	52730000000	58966000000	63472000000	74012000000	96825000000	1.18268E+11	1.25014E+11	1.24985E+11	1.09895E+11	1.1468E+11	1.37804E+11	1.21751E+11	1.25177E+11	1.59902E+11	1.98637E+11	2.29649E+11	2.71807E+11	2.99308E+11	3.38176E+11	2.69832E+11	3.51867E+11	4.09503E+11	4.08393E+11	4.1025E+11	4.09304E+11	3.46638E+11	3.38082E+11	3.73237E+11	4.12629E+11
Solomon Islands	4000000	4000000	4000000	4000000	5000000	5000000	4000000	6000000	6000000	7000000	8000000	10000000	11000000	14000000	26000000	16000000	24000000	33000000	38000000	70000000	74000000	66000000	58000000	62000000	93000000	70000000	66000000	64000000	82000000	75000000	70000000	84000000	102000000	129000000	142000000	168000000	162000000	157000000	118000000	126000000	69000000	47000000	58000000	74000000	97000000	103000000	121000000	165000000	210000000	165000000	224000000	418000000	500000000	487000000	459000000	400000000	437000000	500000000	620000000
Sierra Leone	83000000	82000000	57000000	81000000	95000000	88000000	83000000	70000000	96000000	106000000	101000000	98000000	115000000	131000000	144000000	118000000	99000000	136000000	170000000	200000000	224000000	150000000	111000000	119000000	133000000	130000000	144000000	130000000	106000000	138000000	138000000	145000000	149000000	118000000	115000000	42000000	47000000	17000000	7000000	6000000	13000000	29000000	49000000	92000000	139000000	158000000	231000000	245000000	216000000	231000000	341000000	350000000	1122000000	1917000000	1552000000	512000000	600000000	639000000	826000000
El Salvador	117000000	119000000	136000000	154000000	178000000	189000000	189000000	207000000	213000000	202000000	229000000	228000000	273000000	352000000	463000000	531000000	743000000	972000000	848000000	1223000000	967000000	797000000	699000000	735000000	717000000	679000000	755000000	591000000	609000000	498000000	582000000	588000000	796000000	1032000000	1249000000	1652000000	1789000000	2416000000	2452000000	2510000000	2941000000	2864000000	2996000000	3128000000	3305000000	3418000000	3706000000	4015000000	4641000000	3866000000	4499000000	5308000000	5339000000	5491000000	5302000000	5509000000	5420000000	5760000000	5905000000
San Marino
Somalia
Serbia																																															6428000000	8825000000	10972000000	8345000000	9795000000	11779000000	11229000000	14614000000	14845000000	13376000000	14883000000	16996000000	19227000000
South Sudan
Sao Tome and Principe	7000000	6000000	6000000	6000000	6000000	5000000	6000000	8000000	9000000	9000000	8000000	7000000	7000000	13000000	17000000	7000000	8000000	23000000	21000000	27000000	16000000	8000000	12000000	5000000	9000000	6000000	9000000	4000000	4000000	6000000	4000000	6000000	5000000	5000000	8000000	5000000	4000000	5000000	5000000	2000000	3000000	3000000	5000000	7000000	5000000	7000000	8000000	7000000	11000000	8000000	11000000	11000000	12000000	13000000	17000000	11000000	14000000	16000000	15000000
Suriname	44000000	41000000	42000000	47000000	48000000	58000000	87000000	107000000	116000000	130000000	144000000	157000000	171000000	179000000	269000000	277000000	276000000	310000000	369000000	444000000	514000000	474000000	429000000	367000000	356000000	329000000	335000000	306000000	410000000	542000000	472000000	359000000	391000000	326000000	271000000	477000000	537000000	564000000	345000000	351000000	396000000	403000000	469000000	638000000	874000000	997000000	1175000000	1359000000	1743000000	1402000000	2026000000	2467000000	2695000000	2416000000	2113000000	1652000000	1439000000	2035000000	2100000000
Slovak Republic																																		5460000000	6690000000	8580000000	8830000000	9635000000	10724000000	10211000000	11832000000	12595000000	14405000000	21837000000	27745000000	31889000000	41862000000	58516000000	71142000000	56082000000	64664000000	79830000000	80612000000	85750000000	86453000000	75235000000	77567000000	84468000000	94217000000
Slovenia																																	6681000000	6083000000	6828000000	8316000000	8312000000	8372000000	9048000000	8560000000	8770000000	9267000000	10366000000	12766000000	16361000000	19248000000	23230000000	30102000000	34128000000	26177000000	29200000000	34682000000	32163000000	34019000000	35956000000	31930000000	32917000000	38443000000	44210000000
Sweden	2566000000	2745000000	2925000000	3203000000	3675000000	3971000000	4266000000	4528000000	4910000000	5695000000	6795000000	7463000000	8769000000	12201000000	15939000000	17384000000	18435000000	19082000000	21790000000	27602000000	30906000000	28658000000	26808000000	27446000000	29378000000	30461000000	37263000000	44506000000	49747000000	51547000000	57540000000	55217000000	56118000000	49934000000	65822000000	80440000000	84916000000	82757000000	84767000000	84889000000	87132000000	75645000000	81499000000	1.02104E+11	1.23267E+11	1.30962E+11	1.47793E+11	1.68817E+11	1.83327E+11	1.30781E+11	1.58549E+11	1.86963E+11	1.72345E+11	1.6755E+11	1.64645E+11	1.40024E+11	1.39291E+11	1.5311E+11	1.65971E+11
Eswatini	17000000	18000000	21000000	31000000	32000000	43000000	54000000	56000000	55000000	62000000	71000000	78000000	82000000	108000000	178000000	195000000	183000000	165000000	196000000	232000000	369000000	391000000	325000000	304000000	240000000	179000000	280000000	423000000	468000000	502000000	556000000	591000000	639000000	680000000	781000000	866000000	856000000	962000000	973000000	937000000	910000000	1054000000	1029000000	1638000000	1949000000	1640000000	1660000000	1740000000	1570000000	1660000000	1800000000	1910000000	1926000000	1895000000	2004000000	1812000000	1634000000	1794000000	1736000000
Sint Maarten (Dutch part)																																																				126905027.9	130726000	164369000	132380000	128933000	131782000
Seychelles	2000000	1000000	1000000	1000000	1000000	2000000	2000000	2000000	3000000	3000000	2000000	2000000	3000000	4000000	7000000	6000000	9000000	11000000	15000000	22000000	21000000	17000000	15000000	20000000	26000000	28000000	18000000	22000000	32000000	34000000	56000000	49000000	48000000	51000000	51000000	52000000	140000000	113000000	122000000	145000000	194000000	216000000	228000000	274000000	291000000	340000000	380000000	360000000	430000000	395000000	400000000	483000000	497000000	578000000	540000000	415000000	460000000	547000000	573000000
Syrian Arab Republic	113000000	110000000	167000000	189000000	176000000	169000000	173000000	155000000	168000000	207000000	203000000	195000000	287000000	351000000	782000000	930000000	1074000000	1070000000	1060000000	1644000000	2108000000	2103000000	2026000000	1923000000	1853000000	1640000000	1325000000	1344000000	1336000000	2986000000	4212000000	3429000000	3093000000	3146000000	3047000000	3563000000	3999000000	3916000000	2890000000	3464000000	4634000000	5248000000	6536000000	5731000000	7378000000	8708000000	10919000000	11546000000	15410000000	10855000000	12796000000	11000000000	4000000000	3000000000	2300000000	1600000000	1700000000	1800000000	2000000000
Turks and Caicos Islands																																																							6494565
Chad	13000000	21000000	17000000	23000000	27000000	27000000	24000000	31000000	31000000	31000000	30000000	28000000	36000000	38000000	37000000	48000000	63000000	107000000	99000000	88000000	71000000	83000000	58000000	105000000	131000000	62000000	99000000	109000000	144000000	155000000	188000000	194000000	182000000	131000000	148000000	243000000	238000000	237000000	262000000	243000000	183000000	189000000	185000000	601000000	2191000000	3081000000	3352000000	3666000000	4169000000	2800000000	3600000000	4800000000	4800000000	3800000000	4194000000	2200000000	1800000000	1600000000	1900000000
Togo	15000000	19000000	17000000	18000000	30000000	27000000	36000000	32000000	39000000	45000000	55000000	50000000	50000000	61000000	189000000	126000000	105000000	159000000	234000000	218000000	338000000	208000000	178000000	163000000	192000000	190000000	204000000	244000000	242000000	245000000	268000000	253000000	275000000	136000000	328000000	378000000	441000000	424000000	420000000	391000000	363000000	357000000	427000000	598000000	601000000	660000000	630000000	677000000	853000000	903000000	976000000	1179000000	1314000000	1522000000	1324000000	1011000000	1036000000	1037000000	1105000000
Thailand	407000000	475000000	456000000	466000000	593000000	622000000	678000000	681000000	658000000	707000000	710000000	831000000	1081000000	1564000000	2444000000	2208000000	2980000000	3490000000	4085000000	5298000000	6505000000	7031000000	6945000000	6368000000	7413000000	7121000000	8876000000	11727000000	15953000000	20078000000	23068000000	28428000000	32472000000	36969000000	45261000000	56439000000	55721000000	57345000000	54477000000	58473000000	68963000000	64968000000	68108000000	80324000000	96248000000	1.10936E+11	1.29722E+11	1.53867E+11	1.77778E+11	1.52422E+11	1.93306E+11	2.22576E+11	2.29106E+11	2.28505E+11	2.27462E+11	2.1431E+11	2.15388E+11	2.36635E+11	2.52106E+11
Tajikistan																																	111000000	350000000	490000000	750000000	770000000	745000000	595000000	690000000	785000000	650000000	738000000	797000000	915000000	909000000	1399000000	1468000000	1409000000	1010000000	1195000000	1257000000	1360000000	1162000000	977000000	891000000	899000000	1198000000	1209000000
Turkmenistan																																	900000000	1000000000	2145000000	1880000000	1695000000	1000000000	590000000	1187000000	2506000000	2700000000	2850000000	3632000000	3870000000	4944000000	7156000000	8932000000	11945000000	5000000000	6500000000	13000000000	16500000000	16800000000	17500000000	10000000000	6964000000	7458000000	10000000000
Timor-Leste																																												8000000	7000000	8000000	8000000	8000000	13000000	8000000	16000000	13000000	31000000	18000000	15000000	18000000	20000000	23000000	47000000
Tonga	4000000	3000000	2000000	2000000	3000000	3000000	4000000	4000000	4000000	4000000	3000000	2000000	3000000	5000000	7000000	6000000	4000000	7000000	5000000	7000000	7000000	8000000	8000000	5000000	9000000	5000000	6000000	6000000	8000000	9000000	11000000	13000000	12000000	16000000	14000000	14000000	11000000	10000000	7000000	12000000	9000000	7000000	15000000	18000000	15000000	10000000	10000000	8000000	9000000	8000000	8000000	14000000	16000000	17000000	19000000	18000000	21000000	19000000	15000000
Trinidad and Tobago	287000000	346000000	345000000	374000000	408000000	403000000	429000000	439000000	472000000	474000000	482000000	527000000	558000000	699000000	2036000000	1771000000	2214000000	2180000000	2040000000	2610000000	4077000000	3761000000	3072000000	2353000000	2173000000	2139000000	1386000000	1462000000	1412000000	1578000000	1960000000	1985000000	1691000000	1662000000	1868000000	2454000000	2500000000	2543000000	2258000000	2804000000	4274000000	4280000000	3880000000	5178000000	6517000000	9942000000	14155000000	13396000000	18650000000	9126000000	10982000000	14944000000	12983000000	18745000000	14530000000	10804000000	7632000000	8863000000	10075000000
Tunisia	120000000	110000000	116000000	126000000	130000000	120000000	140000000	149000000	158000000	166000000	182000000	217000000	315000000	422000000	921000000	856000000	788000000	929000000	1126000000	1791000000	2198000000	2500000000	1986000000	1850000000	1794000000	1738000000	1759000000	2139000000	2395000000	2930000000	3526000000	3699000000	4019000000	3802000000	4657000000	5475000000	5516000000	5559000000	5738000000	5872000000	5850000000	6631000000	6874000000	8027000000	9685000000	10494000000	11694000000	15165000000	19320000000	14445000000	16427000000	17847000000	17007000000	17061000000	16756000000	14073000000	13572000000	14204000000	15534000000
Turkey	321000000	347000000	381000000	368000000	411000000	464000000	491000000	522000000	496000000	537000000	588000000	677000000	885000000	1317000000	1532000000	1401000000	1960000000	1753000000	2288000000	2261000000	2910000000	4703000000	5746000000	5728000000	7134000000	7958000000	7457000000	10190000000	11662000000	11625000000	12959000000	13595000000	14716000000	15343000000	18106000000	21599000000	23245000000	26260000000	26881000000	26587000000	27775000000	31334000000	36059000000	47253000000	63167000000	73476000000	85535000000	1.07272E+11	1.32027E+11	1.02143E+11	1.13883E+11	1.34907E+11	1.52462E+11	1.51803E+11	1.5761E+11	1.43839E+11	1.4253E+11	1.56993E+11	1.67967E+11
Tuvalu
Tanzania	155000000	138000000	146000000	179000000	225000000	207000000	265000000	252000000	241000000	246000000	252000000	268000000	324000000	368000000	403000000	372000000	440000000	507000000	476000000	497000000	511000000	580000000	450000000	364000000	298000000	247000000	361000000	289000000	275000000	365000000	331000000	342000000	416000000	450000000	519000000	682000000	784000000	753000000	589000000	543000000	734000000	851000000	980000000	1216000000	1479000000	1679000000	1865000000	2139000000	3121000000	2982000000	4051000000	4735000000	5075000000	4559000000	4628000000	4890000000	5146000000	4393000000	3853000000
Uganda	129000000	135000000	134000000	176000000	213000000	206000000	217000000	219000000	216000000	233000000	282000000	260000000	283000000	291000000	315000000	257000000	364000000	588000000	348000000	435000000	345000000	243000000	349000000	372000000	399000000	387000000	436000000	319000000	271000000	274000000	152000000	200000000	142000000	179000000	409000000	460000000	587000000	555000000	501000000	519000000	403000000	451000000	467000000	532000000	654000000	813000000	962000000	1337000000	1724000000	1568000000	1619000000	2159000000	2357000000	2408000000	2262000000	2267000000	2482000000	2901000000	3088000000
Ukraine																																	8045000000	7817000000	10305000000	13128000000	14401000000	14232000000	12637000000	11582000000	14573000000	16265000000	17957000000	23067000000	32666000000	34228000000	38368000000	49296000000	66954000000	39782000000	51478000000	68460000000	68530000000	64338000000	54199000000	38127000000	36360000000	43265000000	47348000000
Uruguay	129000000	175000000	153000000	165000000	179000000	191000000	186000000	159000000	179000000	200000000	233000000	206000000	214000000	322000000	382000000	384000000	546000000	608000000	686000000	788000000	1059000000	1215000000	1023000000	1045000000	934000000	909000000	1088000000	1189000000	1405000000	1598000000	1693000000	1605000000	1703000000	1645000000	1913000000	2106000000	2397000000	2726000000	2771000000	2237000000	2295000000	2060000000	1861000000	2206000000	2931000000	3422000000	3989000000	4518000000	5942000000	5405000000	6724000000	7912000000	8709000000	9067000000	9132000000	7688000000	7043000000	7888000000	7498000000
United States	19626000000	20190000000	20973000000	22427000000	25690000000	26699000000	29379000000	30934000000	34063000000	37332000000	43225000000	43549000000	49199000000	70823000000	99437000000	1.08856E+11	1.16794E+11	1.23182E+11	1.45847E+11	1.86363E+11	2.25566E+11	2.38715E+11	2.16442E+11	2.05639E+11	2.23976E+11	2.18815E+11	2.27158E+11	2.54122E+11	3.22427E+11	3.63812E+11	3.93592E+11	4.2173E+11	4.48163E+11	4.64773E+11	5.12627E+11	5.84743E+11	6.25073E+11	6.89182E+11	6.82138E+11	6.95797E+11	7.81918E+11	7.291E+11	6.93103E+11	7.24771E+11	8.14875E+11	9.01082E+11	1.02597E+12	1.1482E+12	1.28744E+12	1.05604E+12	1.2785E+12	1.48251E+12	1.5457E+12	1.57959E+12	1.62053E+12	1.50257E+12	1.45101E+12	1.54627E+12	1.66409E+12
Uzbekistan																																	2735000000	2722000000	2550000000	3430000000	4210000000	4025000000	3530000000	3235000000	2817000000	2708000000	2513000000	3189000000	4280000000	4749000000	5617000000	8029000000	10298000000	10735000000	11695000000	13254000000	11210000000	12000000000	11500000000	9443000000	8974000000	10390000000	11218000000
St. Vincent and the Grenadines	3000000	3000000	4000000	4000000	4000000	4000000	4000000	4000000	4000000	4000000	4000000	3000000	3000000	5000000	7000000	8000000	9000000	10000000	16000000	15000000	15000000	24000000	32000000	41000000	54000000	63000000	64000000	52000000	85000000	75000000	83000000	67000000	78000000	58000000	50000000	43000000	46000000	46000000	50000000	49000000	47000000	41000000	38000000	38000000	37000000	40000000	38000000	48000000	52000000	49000000	42000000	38000000	43000000	49000000	48000000	46000000	47000000	42000000	50000000
Venezuela, RB	2305000000	2225000000	2342000000	2343000000	2472000000	2455000000	2373000000	3077000000	2779000000	3083000000	3169000000	3124000000	3166000000	4891000000	11153000000	8800000000	9299000000	9551000000	9187000000	14317000000	19221000000	20980000000	16590000000	13937000000	15997000000	14438000000	8660000000	10577000000	10244000000	13310000000	17497000000	15155000000	14185000000	14686000000	16089000000	18457000000	23060000000	23871000000	17707000000	20963000000	33529000000	26667000000	26781000000	27230000000	39668000000	55716000000	65578000000	69980000000	95021000000	57603000000	65745000000	92811000000	97340000000	88753000000	74714000000	37309000000	26696000000	32540000000	33660000000
British Virgin Islands
Virgin Islands (U.S.)
Vietnam	86000000	71000000	33000000	45000000	28000000	21000000	15000000	11000000	8000000	8000000	8000000	8000000	13000000	58000000	25000000	229000000	402000000	594000000	648000000	587000000	338000000	401000000	526000000	616000000	649000000	698000000	789000000	854000000	1038000000	1946000000	2404000000	2087000000	2581000000	2985000000	4054000000	5449000000	7255000000	9185000000	9361000000	11541000000	14483000000	15029000000	16706000000	20149000000	26485000000	32442000000	39826000000	48561000000	62685000000	57096000000	72237000000	96906000000	1.14529E+11	1.32033E+11	1.50217E+11	1.62065E+11	1.76581E+11	2.14323E+11	2.45635E+11
Vanuatu	5000000	5000000	6000000	6000000	9000000	9000000	10000000	12000000	12000000	11000000	12000000	13000000	15000000	21000000	31000000	12000000	17000000	32000000	37000000	42000000	36000000	32000000	23000000	29000000	44000000	31000000	17000000	18000000	20000000	22000000	19000000	18000000	24000000	23000000	25000000	28000000	30000000	35000000	34000000	26000000	26000000	20000000	20000000	27000000	37000000	38000000	49000000	50000000	57000000	57000000	49000000	67000000	55000000	39000000	63000000	39000000	50000000	47000000	70000000
Samoa	7000000	5000000	8000000	7000000	7000000	6000000	5000000	4000000	5000000	6000000	5000000	6000000	5000000	7000000	13000000	7000000	7000000	15000000	11000000	18000000	17000000	11000000	13000000	18000000	20000000	16000000	11000000	12000000	15000000	13000000	9000000	6000000	6000000	6000000	4000000	9000000	10000000	15000000	15000000	20000000	65000000	63000000	71000000	87000000	85000000	87000000	65000000	97000000	72000000	46000000	70000000	66000000	76000000	62000000	51000000	59000000	56000000	44000000	46000000
Kosovo
Yemen, Rep.	11000000	11000000	6000000	6000000	4000000	5000000	3000000	4000000	4000000	4000000	3000000	4000000	4000000	8000000	13000000	11000000	8000000	11000000	7000000	14000000	23000000	47000000	39000000	27000000	16000000	13000000	8000000	48000000	447000000	606000000	692000000	659000000	619000000	611000000	934000000	1945000000	2675000000	2504000000	1496000000	2440000000	4079000000	3374000000	3336000000	3733000000	4072000000	5608000000	6654000000	6299000000	7584000000	6259000000	8100000000	9700000000	8300000000	8300000000	7792000000	2000000000	500000000	1500000000	2500000000
South Africa	1985000000	2139000000	2219000000	2359000000	2479000000	2547000000	2741000000	3011000000	3204000000	3357000000	3344000000	3483000000	4108000000	6064000000	8688000000	8789000000	7850000000	9904000000	12772000000	18258000000	25525000000	20658000000	17673000000	18508000000	17163000000	16293000000	18385000000	21219000000	21871000000	22191000000	23549000000	23279000000	23440000000	24222000000	25308000000	27853000000	29221000000	31027000000	26362000000	26707000000	29983000000	29258000000	29723000000	36482000000	46146000000	51626000000	58175000000	69784000000	80782000000	61677000000	91347000000	1.08815E+11	99606000000	96153000000	93043000000	80865000000	76312000000	88768000000	93982000000
Zambia	362000000	335000000	335000000	361000000	470000000	527000000	691000000	654000000	759000000	1073000000	1001000000	1226000000	758000000	1144000000	1407000000	810000000	1070000000	896000000	856000000	1373000000	1298000000	1079000000	1024000000	836000000	652000000	784000000	517000000	873000000	1179000000	1347000000	1309000000	1083000000	756000000	826000000	927000000	1040000000	1037000000	915000000	1032000000	1063000000	892000000	987000000	956000000	980000000	1576000000	1810000000	3770000000	4617000000	5099000000	4312000000	7200000000	9001000000	9365000000	10607000000	9694000000	6607000000	6372000000	8007000000	9052000000
Zimbabwe	173000000	200000000	204000000	210000000	385000000	452000000	280000000	272000000	263000000	325000000	370000000	404000000	515000000	688000000	863000000	932000000	891000000	877000000	888000000	1053000000	1414000000	1407000000	1275000000	1135000000	1155000000	1112000000	1302000000	1427000000	1642000000	1541000000	1726000000	1532000000	1445000000	1567000000	1884000000	2118000000	2406000000	2541000000	2111000000	1887000000	1925000000	1207000000	2012000000	1670000000	1887000000	1850000000	2000000000	2400000000	2200000000	2269000000	3199000000	3512000000	3882000000	3907000000	3866000000	3248000000	3319000000	3480000000	4514000000
